model,fold,metric_name,value
DeepChem/ChemBERTa-10M-MLM,21,r2,0.26813209428595497
DeepChem/ChemBERTa-10M-MLM,21,rho,0.39839179764086474
DeepChem/ChemBERTa-10M-MLM,22,mae,0.35660657424195097
DeepChem/ChemBERTa-10M-MLM,22,mse,0.2908729218774075
DeepChem/ChemBERTa-10M-MLM,22,r2,0.30629151040365876
DeepChem/ChemBERTa-10M-MLM,22,rho,0.4220776752656011
DeepChem/ChemBERTa-10M-MLM,23,mae,0.3883166925599931
DeepChem/ChemBERTa-10M-MLM,23,mse,0.33826924180705037
DeepChem/ChemBERTa-10M-MLM,23,r2,0.30319147311915506
DeepChem/ChemBERTa-10M-MLM,23,rho,0.46899223839050286
DeepChem/ChemBERTa-10M-MLM,24,mae,0.3586449453860285
DeepChem/ChemBERTa-10M-MLM,24,mse,0.27581487217714634
DeepChem/ChemBERTa-10M-MLM,24,r2,0.2978877546735007
DeepChem/ChemBERTa-10M-MLM,24,rho,0.42588088463133
ibm-research/MoLFormer-XL-both-10pct,0,mae,0.372402427312568
ibm-research/MoLFormer-XL-both-10pct,0,mse,0.28484541610089237
ibm-research/MoLFormer-XL-both-10pct,0,r2,0.34561767540664956
ibm-research/MoLFormer-XL-both-10pct,0,rho,0.4769984609063436
ibm-research/MoLFormer-XL-both-10pct,1,mae,0.38034299323271537
ibm-research/MoLFormer-XL-both-10pct,1,mse,0.30993717697791173
ibm-research/MoLFormer-XL-both-10pct,1,r2,0.2308522651878533
ibm-research/MoLFormer-XL-both-10pct,1,rho,0.42614683183218277
ibm-research/MoLFormer-XL-both-10pct,2,mae,0.38917666067462936
ibm-research/MoLFormer-XL-both-10pct,2,mse,0.29177014983202404
ibm-research/MoLFormer-XL-both-10pct,2,r2,0.28844971288475596
ibm-research/MoLFormer-XL-both-10pct,2,rho,0.48000059126796873
ibm-research/MoLFormer-XL-both-10pct,3,mae,0.3998837890886548
ibm-research/MoLFormer-XL-both-10pct,3,mse,0.35812248904197774
ibm-research/MoLFormer-XL-both-10pct,3,r2,0.299891728618107
ibm-research/MoLFormer-XL-both-10pct,3,rho,0.5189398724050852
ibm-research/MoLFormer-XL-both-10pct,4,mae,0.36966741555991783
ibm-research/MoLFormer-XL-both-10pct,4,mse,0.3053315629400636
ibm-research/MoLFormer-XL-both-10pct,4,r2,0.2898069300204845
ibm-research/MoLFormer-XL-both-10pct,4,rho,0.4948758645799012
ibm-research/MoLFormer-XL-both-10pct,5,mae,0.43339244730699156
ibm-research/MoLFormer-XL-both-10pct,5,mse,0.3145784334099809
ibm-research/MoLFormer-XL-both-10pct,5,r2,0.22297536067926316
ibm-research/MoLFormer-XL-both-10pct,5,rho,0.42978160369060775
ibm-research/MoLFormer-XL-both-10pct,6,mae,0.39762473114586744
ibm-research/MoLFormer-XL-both-10pct,6,mse,0.3362324094050662
ibm-research/MoLFormer-XL-both-10pct,6,r2,0.15783419576820856
ibm-research/MoLFormer-XL-both-10pct,6,rho,0.40225645676378563
ibm-research/MoLFormer-XL-both-10pct,7,mae,0.3625958838949754
ibm-research/MoLFormer-XL-both-10pct,7,mse,0.26190157886210136
ibm-research/MoLFormer-XL-both-10pct,7,r2,0.2880743784466323
ibm-research/MoLFormer-XL-both-10pct,7,rho,0.46055029017403315
ibm-research/MoLFormer-XL-both-10pct,8,mae,0.4197530361050257
ibm-research/MoLFormer-XL-both-10pct,8,mse,0.32842538674704513
ibm-research/MoLFormer-XL-both-10pct,8,r2,0.25471299572224115
ibm-research/MoLFormer-XL-both-10pct,8,rho,0.43991083868222075
ibm-research/MoLFormer-XL-both-10pct,9,mae,0.4608978873947429
ibm-research/MoLFormer-XL-both-10pct,9,mse,0.41584275183487757
ibm-research/MoLFormer-XL-both-10pct,9,r2,0.2646705099458585
ibm-research/MoLFormer-XL-both-10pct,9,rho,0.5012138318101615
ibm-research/MoLFormer-XL-both-10pct,10,mae,0.3898495256279267
ibm-research/MoLFormer-XL-both-10pct,10,mse,0.291652048538709
ibm-research/MoLFormer-XL-both-10pct,10,r2,0.25842718059737413
ibm-research/MoLFormer-XL-both-10pct,10,rho,0.5079553649192882
ibm-research/MoLFormer-XL-both-10pct,11,mae,0.35949276545598347
ibm-research/MoLFormer-XL-both-10pct,11,mse,0.2596388538149246
ibm-research/MoLFormer-XL-both-10pct,11,r2,0.3394840190205235
ibm-research/MoLFormer-XL-both-10pct,11,rho,0.4891822825342708
ibm-research/MoLFormer-XL-both-10pct,12,mae,0.43326205192385864
ibm-research/MoLFormer-XL-both-10pct,12,mse,0.36592662841937873
ibm-research/MoLFormer-XL-both-10pct,12,r2,0.2310824487860278
ibm-research/MoLFormer-XL-both-10pct,12,rho,0.4550798214007537
ibm-research/MoLFormer-XL-both-10pct,13,mae,0.3623954323775371
ibm-research/MoLFormer-XL-both-10pct,13,mse,0.29178738351186806
ibm-research/MoLFormer-XL-both-10pct,13,r2,0.2391812521388833
ibm-research/MoLFormer-XL-both-10pct,13,rho,0.42457680161722416
ibm-research/MoLFormer-XL-both-10pct,14,mae,0.43266897987166003
ibm-research/MoLFormer-XL-both-10pct,14,mse,0.36621960221890154
ibm-research/MoLFormer-XL-both-10pct,14,r2,0.3143181856968468
ibm-research/MoLFormer-XL-both-10pct,14,rho,0.5005170749519608
ibm-research/MoLFormer-XL-both-10pct,15,mae,0.39835212793349745
ibm-research/MoLFormer-XL-both-10pct,15,mse,0.34730308325064524
ibm-research/MoLFormer-XL-both-10pct,15,r2,0.3059394220220213
ibm-research/MoLFormer-XL-both-10pct,15,rho,0.4890050586113033
ibm-research/MoLFormer-XL-both-10pct,16,mae,0.38421877280293143
ibm-research/MoLFormer-XL-both-10pct,16,mse,0.34067120572352455
ibm-research/MoLFormer-XL-both-10pct,16,r2,0.24621170131932746
